algorithm,algorithm_variant,alpha,avg_abs_error,avg_norm_abs_error,avg_relative_error,config_capacity,config_target_logical_size,dataset_name,deletions,domain_size,estimator_seed,family,final_f1_star,heavy_avg_norm_abs_error,heavy_avg_relative_error,heavy_query_count,hh_f1,hh_precision,hh_recall,insertions,logical_size,max_norm_abs_error,memory_usage_bytes,middle_avg_norm_abs_error,middle_avg_relative_error,middle_query_count,observed_final_f1,param_capacity_per_summary,seed,stream_length,stream_mode,support_size,tail_avg_norm_abs_error,tail_avg_relative_error,tail_query_count,validation,config_delta,config_depth,config_width,param_depth,param_seed,param_width,param_capacity,zipf_s,average_transaction_size,distinct_items,occurrence_count,source_path,transaction_count
count_sketch,count_sketch__L_600,2.0,61.23521600566572,0.0006123521600566572,47.59095511541663,,600,zipf__F1_100000__alpha_2p0__non_interleaved__s_1p2,50000,100000,20260427,zipf,100000,0.0008449,0.5218166848854182,100,0.23,0.23,0.23,150000,600,0.0227,21072,0.0007724,77.24,100,100000,,20260419,200000,non-interleaved,11296,0.0006437,64.37,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",0.01,5,120,5,20260427,120,,1.2,,,,,
integrated_sspm,integrated_sspm__L_600,2.0,4.434667138810198,4.4346671388101986e-05,2.09369995908576,600,600,zipf__F1_100000__alpha_2p0__non_interleaved__s_1p2,50000,100000,20260428,zipf,100000,2.1000000000000002e-06,0.002271084081249908,100,0.89,0.89,0.89,150000,600,0.00086,85402,1.84e-05,1.84,100,100000,,20260419,200000,non-interleaved,11296,2.7000000000000002e-05,2.7,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,600,1.2,,,,,
double_mg,double_mg__L_1200,2.0,3.0457684135977336,3.0457684135977337e-05,0.9858247426502712,600,1200,zipf__F1_100000__alpha_2p0__non_interleaved__s_1p2,50000,100000,20260429,zipf,100000,0.0005805,0.3432429250456535,100,0.99,0.99,0.99,150000,1200,0.00066,62332,1e-05,1.0,100,100000,600,20260419,200000,non-interleaved,11296,9.800000000000001e-06,0.98,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,,1.2,,,,,
double_ss,double_ss__L_1200,2.0,54.93617209631728,0.0005493617209631728,44.88416605288569,600,1200,zipf__F1_100000__alpha_2p0__non_interleaved__s_1p2,50000,100000,20260430,zipf,100000,2.9e-06,0.0031720053096564427,100,0.99,0.99,0.99,150000,1200,0.00058,105264,0.00057,57.0,100,100000,600,20260419,200000,non-interleaved,11296,0.0005702,57.02,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,,1.2,,,,,
count_min,count_min__L_1200,2.0,87.69290014164307,0.0008769290014164306,69.26231281344599,,1200,zipf__F1_100000__alpha_2p0__non_interleaved__s_1p2,50000,100000,20260431,zipf,100000,0.0009106,0.5303334387477409,100,0.68,0.68,0.68,150000,1200,0.00722,26740,0.0008424,84.24,100,100000,,20260419,200000,non-interleaved,11296,0.0008521000000000001,85.21,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",0.01,5,240,5,20260431,240,,1.2,,,,,
count_sketch,count_sketch__L_1200,2.0,45.85428470254958,0.0004585428470254958,36.698724119330855,,1200,zipf__F1_100000__alpha_2p0__non_interleaved__s_1p2,50000,100000,20260432,zipf,100000,0.000252,0.15374010747575953,100,0.39,0.39,0.39,150000,1200,0.05246,36592,0.0005113,51.13,100,100000,,20260419,200000,non-interleaved,11296,0.0003915,39.15,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",0.01,5,240,5,20260432,240,,1.2,,,,,
integrated_sspm,integrated_sspm__L_1200,2.0,3.5369157223796033,3.5369157223796034e-05,2.095467262907679,1200,1200,zipf__F1_100000__alpha_2p0__non_interleaved__s_1p2,50000,100000,20260433,zipf,100000,1.0000000000000001e-07,8.474576271186441e-05,100,1.0,1.0,1.0,150000,1200,0.00035,167522,1.33e-05,1.33,100,100000,,20260419,200000,non-interleaved,11296,2.6700000000000002e-05,2.67,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,1200,1.2,,,,,
double_mg,double_mg__L_2400,2.0,2.4880488668555243,2.4880488668555242e-05,0.9730012726446183,1200,2400,zipf__F1_100000__alpha_2p0__non_interleaved__s_1p2,50000,100000,20260434,zipf,100000,0.0002399,0.14166832039590774,100,1.0,1.0,1.0,150000,2400,0.00029,118448,9.9e-06,0.99,100,100000,1200,20260419,200000,non-interleaved,11296,9.800000000000001e-06,0.98,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,,1.2,,,,,
double_ss,double_ss__L_2400,2.0,21.47813385269122,0.00021478133852691217,17.995922476001542,1200,2400,zipf__F1_100000__alpha_2p0__non_interleaved__s_1p2,50000,100000,20260435,zipf,100000,1.0000000000000001e-07,8.474576271186441e-05,100,1.0,1.0,1.0,150000,2400,0.00024,210588,0.0002299,22.99,100,100000,1200,20260419,200000,non-interleaved,11296,0.0002302,23.02,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,,1.2,,,,,
count_min,count_min__L_2400,2.0,33.76690864022663,0.0003376690864022663,26.619324046236947,,2400,zipf__F1_100000__alpha_2p0__non_interleaved__s_1p2,50000,100000,20260436,zipf,100000,0.0003652,0.21312087581382727,100,0.91,0.91,0.91,150000,2400,0.00231,34992,0.0003344,33.44,100,100000,,20260419,200000,non-interleaved,11296,0.00040120000000000005,40.12,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",0.01,5,480,5,20260436,480,,1.2,,,,,
count_sketch,count_sketch__L_2400,2.0,13.713703966005665,0.00013713703966005666,11.151415191661078,,2400,zipf__F1_100000__alpha_2p0__non_interleaved__s_1p2,50000,100000,20260437,zipf,100000,0.0001086,0.059069968311523946,100,0.72,0.72,0.72,150000,2400,0.00489,57956,0.0001389,13.89,100,100000,,20260419,200000,non-interleaved,11296,0.0001367,13.67,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",0.01,5,480,5,20260437,480,,1.2,,,,,
integrated_sspm,integrated_sspm__L_2400,2.0,2.6003895184135977,2.6003895184135977e-05,1.8359091012007875,2400,2400,zipf__F1_100000__alpha_2p0__non_interleaved__s_1p2,50000,100000,20260438,zipf,100000,0.0,0.0,100,1.0,1.0,1.0,150000,2400,0.00014,332458,1.48e-05,1.48,100,100000,,20260419,200000,non-interleaved,11296,1.98e-05,1.98,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,2400,1.2,,,,,
double_mg,double_mg__L_300,3.0,4.369198125718327,4.3691981257183275e-05,0.9965474820374596,150,300,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260419,zipf,100000,0.0020288,0.8345915973877109,100,0.44,0.44,0.44,200000,300,0.00336,18192,1e-05,1.0,100,100000,150,20260419,300000,non-interleaved,11311,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",,,,,,,,1.2,,,,,
double_ss,double_ss__L_300,3.0,326.6143577048891,0.003266143577048891,261.21504090391596,150,300,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260420,zipf,100000,0.0012717,1.1159624431107096,100,0.41999999999999993,0.42,0.42,200000,300,0.00331,34848,0.0033,330.0,100,100000,150,20260419,300000,non-interleaved,11311,0.0033,330.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",,,,,,,,1.2,,,,,
count_min,count_min__L_300,3.0,400.77075413314475,0.004007707541331448,310.754561410419,,300,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260421,zipf,100000,0.005339399999999999,3.0351461945466593,100,0.29,0.29,0.29,200000,300,0.01975,13296,0.0041303,413.03,100,100000,,20260419,300000,non-interleaved,11311,0.004952,495.2,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",0.01,5,60,5,20260421,60,,1.2,,,,,
count_sketch,count_sketch__L_300,3.0,178.7955972062594,0.0017879559720625938,142.04659397034493,,300,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260422,zipf,100000,0.0009977999999999999,0.6618131636831531,100,0.14,0.14,0.14,200000,300,0.05179,13008,0.0015133,151.33,100,100000,,20260419,300000,non-interleaved,11311,0.0016470999999999999,164.71,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",0.01,5,60,5,20260422,60,,1.2,,,,,
integrated_sspm,integrated_sspm__L_300,3.0,6.5400937140836355,6.540093714083636e-05,2.5521871091785373,300,300,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260423,zipf,100000,0.00032930000000000004,0.34268560947116755,100,0.35,0.35,0.35,200000,300,0.00278,52030,1e-05,1.0,100,100000,,20260419,300000,non-interleaved,11311,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",,,,,,,300,1.2,,,,,
double_mg,double_mg__L_600,3.0,3.6799575634338253,3.6799575634338255e-05,0.9962487615712309,300,600,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260424,zipf,100000,0.0012454,0.6637029009853944,100,0.74,0.74,0.74,200000,600,0.00145,29104,1e-05,1.0,100,100000,300,20260419,300000,non-interleaved,11311,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",,,,,,,,1.2,,,,,
double_ss,double_ss__L_600,3.0,135.31809742728316,0.0013531809742728317,109.11763574189119,300,600,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260425,zipf,100000,0.0001451,0.1552790604341242,100,0.7,0.7,0.7,200000,600,0.00139,61888,0.00138,138.0,100,100000,300,20260419,300000,non-interleaved,11311,0.00138,138.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",,,,,,,,1.2,,,,,
count_min,count_min__L_600,3.0,249.63354256918043,0.0024963354256918044,198.8050487351703,,600,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260426,zipf,100000,0.0022049,1.2979822435384387,100,0.38,0.38,0.38,200000,600,0.00795,22708,0.0024362,243.62,100,100000,,20260419,300000,non-interleaved,11311,0.0025591000000000004,255.91,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",0.01,5,120,5,20260426,120,,1.2,,,,,
count_sketch,count_sketch__L_600,3.0,60.35531783219874,0.0006035531783219874,47.02236318244822,,600,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260427,zipf,100000,0.0008636000000000001,0.5312321673125443,100,0.24,0.24,0.24,200000,600,0.02242,20960,0.0005623000000000001,56.23,100,100000,,20260419,300000,non-interleaved,11311,0.0005586,55.86,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",0.01,5,120,5,20260427,120,,1.2,,,,,
integrated_sspm,integrated_sspm__L_600,3.0,5.108655291309345,5.108655291309345e-05,2.3886094528503325,600,600,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260428,zipf,100000,1.8000000000000001e-06,0.001850244361875585,100,0.74,0.74,0.74,200000,600,0.00115,86494,1e-05,1.0,100,100000,,20260419,300000,non-interleaved,11311,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",,,,,,,600,1.2,,,,,
double_mg,double_mg__L_1200,3.0,3.0479179559720624,3.0479179559720626e-05,0.9883369632370357,600,1200,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260429,zipf,100000,0.0005798,0.3421581476268931,100,0.98,0.98,0.98,200000,1200,0.00064,59756,1e-05,1.0,100,100000,600,20260419,300000,non-interleaved,11311,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",,,,,,,,1.2,,,,,
double_ss,double_ss__L_1200,3.0,54.93917425514985,0.0005493917425514986,44.954768997942566,600,1200,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260430,zipf,100000,3e-06,0.0031641893234527325,100,0.98,0.98,0.98,200000,1200,0.00059,106328,0.00057,57.0,100,100000,600,20260419,300000,non-interleaved,11311,0.00057,57.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",,,,,,,,1.2,,,,,
count_min,count_min__L_1200,3.0,87.2245601626735,0.0008722456016267351,68.87294234545841,,1200,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260431,zipf,100000,0.0009112,0.5290265177559521,100,0.7100000000000001,0.71,0.71,200000,1200,0.00727,26852,0.0008650000000000001,86.5,100,100000,,20260419,300000,non-interleaved,11311,0.0008636000000000001,86.36,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",0.01,5,240,5,20260431,240,,1.2,,,,,
count_sketch,count_sketch__L_1200,3.0,46.02563875873044,0.0004602563875873044,36.99575387893301,,1200,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260432,zipf,100000,0.00027539999999999997,0.17788245117332754,100,0.38,0.38,0.38,200000,1200,0.05315,36816,0.0005859,58.59,100,100000,,20260419,300000,non-interleaved,11311,0.0005093000000000001,50.93,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",0.01,5,240,5,20260432,240,,1.2,,,,,
integrated_sspm,integrated_sspm__L_1200,3.0,3.9221112191671823,3.922111219167183e-05,2.274352822368093,1200,1200,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260433,zipf,100000,1.0000000000000001e-07,8.474576271186441e-05,100,1.0,1.0,1.0,200000,1200,0.00047,168390,3.2500000000000004e-05,3.25,100,100000,,20260419,300000,non-interleaved,11311,1.8900000000000002e-05,1.89,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",,,,,,,1200,1.2,,,,,
double_mg,double_mg__L_2400,3.0,2.497391919370524,2.4973919193705244e-05,0.9785897621107115,1200,2400,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260434,zipf,100000,0.0002399,0.14154514541867877,100,1.0,1.0,1.0,200000,2400,0.0003,112288,1e-05,1.0,100,100000,1200,20260419,300000,non-interleaved,11311,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",,,,,,,,1.2,,,,,
double_ss,double_ss__L_2400,3.0,21.478118645566262,0.00021478118645566264,18.023430321212402,1200,2400,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260435,zipf,100000,1.0000000000000001e-07,8.474576271186441e-05,100,1.0,1.0,1.0,200000,2400,0.00025,211428,0.00023,23.0,100,100000,1200,20260419,300000,non-interleaved,11311,0.00023,23.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",,,,,,,,1.2,,,,,
count_min,count_min__L_2400,3.0,33.8574838652639,0.00033857483865263905,26.752401093735433,,2400,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260436,zipf,100000,0.00036459999999999997,0.21522270237032523,100,0.92,0.92,0.92,200000,2400,0.00198,35104,0.00032930000000000004,32.93,100,100000,,20260419,300000,non-interleaved,11311,0.0004181,41.81,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",0.01,5,480,5,20260436,480,,1.2,,,,,
count_sketch,count_sketch__L_2400,3.0,13.959066395544161,0.0001395906639554416,11.41913817983018,,2400,zipf__F1_100000__alpha_3p0__non_interleaved__s_1p2,100000,100000,20260437,zipf,100000,9.939999999999999e-05,0.05391559815344383,100,0.69,0.69,0.69,200000,2400,0.00535,58768,0.0001451,14.51,100,100000,,20260419,300000,non-interleaved,11311,0.0001672,16.72,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",0.01,5,480,5,20260437,480,,1.2,,,,,
