algorithm,algorithm_variant,alpha,avg_abs_error,avg_norm_abs_error,avg_relative_error,config_epsilon,dataset_name,deletions,domain_size,estimator_seed,family,final_f1_star,heavy_avg_norm_abs_error,heavy_avg_relative_error,heavy_query_count,hh_f1,hh_precision,hh_recall,insertions,logical_size,max_norm_abs_error,memory_usage_bytes,middle_avg_norm_abs_error,middle_avg_relative_error,middle_query_count,observed_final_f1,param_capacity_per_summary,seed,stream_length,stream_mode,support_size,tail_avg_norm_abs_error,tail_avg_relative_error,tail_query_count,validation,config_delta,param_depth,param_seed,param_width,param_capacity,zipf_s,average_transaction_size,distinct_items,occurrence_count,source_path,transaction_count
integrated_sspm,integrated_sspm__eps_0p10,2.0,16.33158276998715,8.165791384993575e-05,2.4132254621891684,0.1,zipf__F1_200000__alpha_2p0__non_interleaved__s_1p2,100000,100000,20260433,zipf,200000,0.0092043,3.546350477239256,100,0.11,0.11,0.11,300000,15,0.08299,3590,5.1e-06,1.0,100,200000,,20260419,400000,non-interleaved,17899,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,15,1.2,,,,,
double_mg,double_mg__eps_0p01,3.0,4.636821705426357,2.3184108527131784e-05,0.9981488220597099,0.01,zipf__F1_200000__alpha_3p0__non_interleaved__s_1p2,200000,100000,20260419,zipf,200000,0.0012491,0.6676068509850215,100,0.7100000000000001,0.71,0.71,400000,598,0.001455,30560,5.05e-06,1.0,100,200000,299,20260419,600000,non-interleaved,18060,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",,,,,,1.2,,,,,
double_mg,double_mg__eps_0p05,3.0,6.8481727574750835,3.424086378737541e-05,0.9995620765079932,0.05,zipf__F1_200000__alpha_3p0__non_interleaved__s_1p2,200000,100000,20260420,zipf,200000,0.003246,0.9410000533076089,100,0.15,0.15,0.15,400000,118,0.01031,12368,5.05e-06,1.0,100,200000,59,20260419,600000,non-interleaved,18060,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",,,,,,1.2,,,,,
double_mg,double_mg__eps_0p10,3.0,7.990863787375416,3.9954318936877075e-05,0.9997891086455091,0.1,zipf__F1_200000__alpha_3p0__non_interleaved__s_1p2,200000,100000,20260421,zipf,200000,0.0042775999999999995,0.9734887789547076,100,0.08,0.08,0.08,400000,58,0.024055,5136,5.05e-06,1.0,100,200000,29,20260419,600000,non-interleaved,18060,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p01,3.0,275.35393133997786,0.0013767696566998893,213.86143251180866,0.01,zipf__F1_200000__alpha_3p0__non_interleaved__s_1p2,200000,100000,20260422,zipf,200000,0.00015115,0.164576125681007,100,0.7,0.7,0.7,400000,600,0.001395,68860,0.00139495,277.6,100,200000,300,20260419,600000,non-interleaved,18060,0.0013949999999999998,279.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p05,3.0,2055.1493909191586,0.010275746954595792,1581.2992419210123,0.05,zipf__F1_200000__alpha_3p0__non_interleaved__s_1p2,200000,100000,20260423,zipf,200000,0.0070628,5.19066504837161,100,0.15,0.15,0.15,400000,120,0.01031,16432,0.01030495,2050.69,100,200000,60,20260419,600000,non-interleaved,18060,0.010305,2061.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p10,3.0,4803.008250276855,0.024015041251384272,3690.7754521748016,0.1,zipf__F1_200000__alpha_3p0__non_interleaved__s_1p2,200000,100000,20260424,zipf,200000,0.01977705,13.333767824807298,100,0.08,0.08,0.08,400000,60,0.024055,8504,0.02404995,4785.945,100,200000,30,20260419,600000,non-interleaved,18060,0.02405,4810.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",,,,,,1.2,,,,,
count_min,count_min__eps_0p01,3.0,190.70836101882614,0.0009535418050941307,147.72535851907102,0.01,zipf__F1_200000__alpha_3p0__non_interleaved__s_1p2,200000,100000,20260425,zipf,200000,0.0007941,0.46221424457412924,100,0.64,0.64,0.64,400000,1360,0.003135,40092,0.0009536999999999999,189.535,100,200000,,20260419,600000,non-interleaved,18060,0.0010075000000000001,201.5,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",0.01,5,20260425,272,,1.2,,,,,
count_min,count_min__eps_0p05,3.0,1340.0449058693246,0.006700224529346622,1031.5864610371777,0.05,zipf__F1_200000__alpha_3p0__non_interleaved__s_1p2,200000,100000,20260426,zipf,200000,0.0059292500000000005,3.5620833101169387,100,0.16,0.16,0.16,400000,275,0.029475,12644,0.00689415,1371.675,100,200000,,20260419,600000,non-interleaved,18060,0.00694135,1388.27,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",0.01,5,20260426,55,,1.2,,,,,
count_min,count_min__eps_0p10,3.0,3184.4506644518274,0.015922253322259137,2446.6984243047473,0.1,zipf__F1_200000__alpha_3p0__non_interleaved__s_1p2,200000,100000,20260427,zipf,200000,0.01445335,8.730257881986901,100,0.09,0.09,0.09,400000,140,0.052815,7572,0.01603715,3191.775,100,200000,,20260419,600000,non-interleaved,18060,0.01636355,3272.71,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",0.01,5,20260427,28,,1.2,,,,,
count_sketch,count_sketch__eps_0p01,3.0,0.7803986710963455,3.901993355481728e-06,0.6361554579850934,0.01,zipf__F1_200000__alpha_3p0__non_interleaved__s_1p2,200000,100000,20260428,zipf,200000,3e-06,0.0017833883676026552,100,1.0,1.0,1.0,400000,50000,9e-05,564076,4e-06,0.8,100,200000,,20260419,600000,non-interleaved,18060,4.5e-06,0.9,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",0.01,5,20260428,10000,,1.2,,,,,
count_sketch,count_sketch__eps_0p05,3.0,28.688815060908084,0.00014344407530454044,21.786444701168847,0.05,zipf__F1_200000__alpha_3p0__non_interleaved__s_1p2,200000,100000,20260429,zipf,200000,0.0001401,0.07449937938702185,100,0.67,0.67,0.67,400000,2000,0.008045,51836,0.0001541,30.665,100,200000,,20260419,600000,non-interleaved,18060,0.00012615,25.23,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",0.01,5,20260429,400,,1.2,,,,,
count_sketch,count_sketch__eps_0p10,3.0,237.64241417497232,0.0011882120708748614,183.8049489953786,0.1,zipf__F1_200000__alpha_3p0__non_interleaved__s_1p2,200000,100000,20260430,zipf,200000,0.0005848,0.35231445097917097,100,0.17,0.17,0.17,400000,500,0.085135,20084,0.00107215,213.73,100,200000,,20260419,600000,non-interleaved,18060,0.0012466,249.32,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",0.01,5,20260430,100,,1.2,,,,,
integrated_sspm,integrated_sspm__eps_0p01,3.0,9.29390919158361,4.646954595791805e-05,2.850694456762397,0.01,zipf__F1_200000__alpha_3p0__non_interleaved__s_1p2,200000,100000,20260431,zipf,200000,0.0008376499999999999,0.7356491040202414,100,0.24,0.24,0.24,400000,200,0.004625,41994,5.05e-06,1.0,100,200000,,20260419,600000,non-interleaved,18060,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",,,,,200,1.2,,,,,
integrated_sspm,integrated_sspm__eps_0p05,3.0,15.338759689922481,7.66937984496124e-05,2.834058610769652,0.05,zipf__F1_200000__alpha_3p0__non_interleaved__s_1p2,200000,100000,20260432,zipf,200000,0.005548,2.8767394841051943,100,0.22,0.22,0.22,400000,40,0.033835,7706,5.05e-06,1.0,100,200000,,20260419,600000,non-interleaved,18060,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",,,,,40,1.2,,,,,
integrated_sspm,integrated_sspm__eps_0p10,3.0,16.85204872646733,8.426024363233666e-05,3.6130037942782605,0.1,zipf__F1_200000__alpha_3p0__non_interleaved__s_1p2,200000,100000,20260433,zipf,200000,0.005248,1.5393062589748048,100,0.10000000000000002,0.1,0.1,400000,20,0.07837,4138,5.05e-06,1.0,100,200000,,20260419,600000,non-interleaved,18060,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",,,,,20,1.2,,,,,
double_mg,double_mg__eps_0p01,4.0,4.321049099653282,2.1605245498266414e-05,0.9970126807029492,0.01,zipf__F1_200000__alpha_4p0__non_interleaved__s_1p2,300000,100000,20260419,zipf,200000,0.00095245,0.5494404194462615,100,0.89,0.89,0.89,500000,798,0.001015,53120,5.1e-06,1.0,100,200000,399,20260419,800000,non-interleaved,17882,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 300000, 'total_insertions': 500000}",,,,,,1.2,,,,,
double_mg,double_mg__eps_0p05,4.0,6.430153226708422,3.215076613354211e-05,0.9990630712227239,0.05,zipf__F1_200000__alpha_4p0__non_interleaved__s_1p2,300000,100000,20260420,zipf,200000,0.0028369,0.9181511540267929,100,0.28,0.28,0.28,500000,158,0.0072,8416,5.1e-06,1.0,100,200000,79,20260419,800000,non-interleaved,17882,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 300000, 'total_insertions': 500000}",,,,,,1.2,,,,,
double_mg,double_mg__eps_0p10,4.0,7.547477910748238,3.773738955374119e-05,0.9995412292578723,0.1,zipf__F1_200000__alpha_4p0__non_interleaved__s_1p2,300000,100000,20260421,zipf,200000,0.00383505,0.9621791135494024,100,0.14,0.14,0.14,500000,78,0.016895,5076,5.1e-06,1.0,100,200000,39,20260419,800000,non-interleaved,17882,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 300000, 'total_insertions': 500000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p01,4.0,189.67207247511465,0.0009483603623755733,147.22228849640834,0.01,zipf__F1_200000__alpha_4p0__non_interleaved__s_1p2,300000,100000,20260422,zipf,200000,2.4050000000000002e-05,0.026711913381332233,100,0.89,0.89,0.89,500000,800,0.00097,116156,0.0009648500000000001,191.05,100,200000,400,20260419,800000,non-interleaved,17882,0.000965,193.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 300000, 'total_insertions': 500000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p05,4.0,1431.5669388211609,0.007157834694105805,1097.6753992549686,0.05,zipf__F1_200000__alpha_4p0__non_interleaved__s_1p2,300000,100000,20260423,zipf,200000,0.004351,3.3109197095946725,100,0.28,0.28,0.28,500000,160,0.00719,18532,0.007184900000000001,1422.62,100,200000,80,20260419,800000,non-interleaved,17882,0.007185,1437.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 300000, 'total_insertions': 500000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p10,4.0,3368.4487753047756,0.016842243876523878,2578.364225946826,0.1,zipf__F1_200000__alpha_4p0__non_interleaved__s_1p2,300000,100000,20260424,zipf,200000,0.0130423,8.967016384229348,100,0.13,0.13,0.13,500000,80,0.01688,9540,0.0168749,3341.24,100,200000,40,20260419,800000,non-interleaved,17882,0.016875,3375.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 300000, 'total_insertions': 500000}",,,,,,1.2,,,,,
count_min,count_min__eps_0p01,4.0,188.83329605189576,0.0009441664802594789,145.6222465026308,0.01,zipf__F1_200000__alpha_4p0__non_interleaved__s_1p2,300000,100000,20260425,zipf,200000,0.00078735,0.45212800177413776,100,0.65,0.65,0.65,500000,1360,0.003475,39728,0.00098325,194.655,100,200000,,20260419,800000,non-interleaved,17882,0.00098305,196.61,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 300000, 'total_insertions': 500000}",0.01,5,20260425,272,,1.2,,,,,
count_min,count_min__eps_0p05,4.0,1330.6984677329158,0.006653492338664579,1019.3898340991128,0.05,zipf__F1_200000__alpha_4p0__non_interleaved__s_1p2,300000,100000,20260426,zipf,200000,0.00586745,3.456871610676896,100,0.16,0.16,0.16,500000,275,0.021495,12644,0.00638575,1266.33,100,200000,,20260419,800000,non-interleaved,17882,0.0067075,1341.5,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 300000, 'total_insertions': 500000}",0.01,5,20260426,55,,1.2,,,,,
count_min,count_min__eps_0p10,4.0,3169.1402527681466,0.015845701263840734,2424.2821382275642,0.1,zipf__F1_200000__alpha_4p0__non_interleaved__s_1p2,300000,100000,20260427,zipf,200000,0.0143672,8.56827750137025,100,0.09,0.09,0.09,500000,140,0.052075,7572,0.0162287,3213.025,100,200000,,20260419,800000,non-interleaved,17882,0.0160842,3216.84,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 300000, 'total_insertions': 500000}",0.01,5,20260427,28,,1.2,,,,,
count_sketch,count_sketch__eps_0p01,4.0,0.7860977519293144,3.930488759646572e-06,0.6397109301190627,0.01,zipf__F1_200000__alpha_4p0__non_interleaved__s_1p2,300000,100000,20260428,zipf,200000,2.7500000000000004e-06,0.0014716312286864627,100,1.0,1.0,1.0,500000,50000,9.5e-05,561668,4.350000000000001e-06,0.865,100,200000,,20260419,800000,non-interleaved,17882,4e-06,0.8,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 300000, 'total_insertions': 500000}",0.01,5,20260428,10000,,1.2,,,,,
count_sketch,count_sketch__eps_0p05,4.0,28.659713678559445,0.00014329856839279722,21.64898264672331,0.05,zipf__F1_200000__alpha_4p0__non_interleaved__s_1p2,300000,100000,20260429,zipf,200000,0.0001451,0.07550228716986011,100,0.67,0.67,0.67,500000,2000,0.00791,51864,0.0001531,30.55,100,200000,,20260419,800000,non-interleaved,17882,0.00013465,26.93,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 300000, 'total_insertions': 500000}",0.01,5,20260429,400,,1.2,,,,,
count_sketch,count_sketch__eps_0p10,4.0,234.0291354434627,0.0011701456772173135,179.82240037927227,0.1,zipf__F1_200000__alpha_4p0__non_interleaved__s_1p2,300000,100000,20260430,zipf,200000,0.000586,0.34708916987485916,100,0.18,0.18,0.18,500000,500,0.039265,20056,0.0012771,255.145,100,200000,,20260419,800000,non-interleaved,17882,0.0013335,266.7,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 300000, 'total_insertions': 500000}",0.01,5,20260430,100,,1.2,,,,,
integrated_sspm,integrated_sspm__eps_0p01,4.0,10.712671960630802,5.356335980315401e-05,3.245366238421365,0.01,zipf__F1_200000__alpha_4p0__non_interleaved__s_1p2,300000,100000,20260431,zipf,200000,0.0006195500000000001,0.5906085258804619,100,0.24,0.24,0.24,500000,250,0.004375,47950,0.0001355,27.08,100,200000,,20260419,800000,non-interleaved,17882,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 300000, 'total_insertions': 500000}",,,,,250,1.2,,,,,
integrated_sspm,integrated_sspm__eps_0p05,4.0,18.28788726093278,9.143943630466391e-05,3.305968879050615,0.05,zipf__F1_200000__alpha_4p0__non_interleaved__s_1p2,300000,100000,20260432,zipf,200000,0.00459015,2.1237991905212237,100,0.23,0.23,0.23,500000,50,0.03219,11422,5.1e-06,1.0,100,200000,,20260419,800000,non-interleaved,17882,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 300000, 'total_insertions': 500000}",,,,,50,1.2,,,,,
integrated_sspm,integrated_sspm__eps_0p10,4.0,21.14254557655743,0.00010571272788278716,2.816701555314836,0.1,zipf__F1_200000__alpha_4p0__non_interleaved__s_1p2,300000,100000,20260433,zipf,200000,0.0070701,2.7070092839614315,100,0.14,0.14,0.14,500000,25,0.074865,5950,5.1e-06,1.0,100,200000,,20260419,800000,non-interleaved,17882,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 300000, 'total_insertions': 500000}",,,,,25,1.2,,,,,
double_mg,double_mg__eps_0p01,6.0,3.8677837777654065,1.9338918888827035e-05,0.9950074445855869,0.01,zipf__F1_200000__alpha_6p0__non_interleaved__s_1p2,500000,100000,20260419,zipf,200000,0.0005797,0.33906705844759133,100,1.0,1.0,1.0,700000,1198,0.000615,51944,5.1e-06,1.0,100,200000,599,20260419,1200000,non-interleaved,17963,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 500000, 'total_insertions': 700000}",,,,,,1.2,,,,,
double_mg,double_mg__eps_0p05,6.0,5.847742581974058,2.9238712909870288e-05,0.9986398441331353,0.05,zipf__F1_200000__alpha_6p0__non_interleaved__s_1p2,500000,100000,20260420,zipf,200000,0.00232635,0.8748732951420704,100,0.41,0.41,0.41,700000,238,0.00447,21044,5.1e-06,1.0,100,200000,119,20260419,1200000,non-interleaved,17963,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 500000, 'total_insertions': 700000}",,,,,,1.2,,,,,
double_mg,double_mg__eps_0p10,6.0,6.881812614819351,3.4409063074096756e-05,0.9993578216141167,0.1,zipf__F1_200000__alpha_6p0__non_interleaved__s_1p2,500000,100000,20260421,zipf,200000,0.0032535,0.9412303922262454,100,0.26,0.26,0.26,700000,118,0.01032,10840,5.1e-06,1.0,100,200000,59,20260419,1200000,non-interleaved,17963,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 500000, 'total_insertions': 700000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p01,6.0,112.13037911262039,0.000560651895563102,87.72634452346452,0.01,zipf__F1_200000__alpha_6p0__non_interleaved__s_1p2,500000,100000,20260422,zipf,200000,1.4000000000000001e-06,0.001475900012038226,100,1.0,1.0,1.0,700000,1200,0.00058,136820,0.0005749,113.84,100,200000,600,20260419,1200000,non-interleaved,17963,0.000575,115.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 500000, 'total_insertions': 700000}",,,,,,1.2,,,,,
