algorithm_variant,algorithm,family,stream_mode,alpha,final_f1_star,num_runs,config_epsilon,config_delta,config_target_logical_size,avg_norm_abs_error,avg_relative_error,avg_memory_usage_bytes,avg_logical_size,avg_hh_f1
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,2.0,100000,1,0.01,,,3.7262609631763924e-05,2.4197748788905424,25702.0,150.0,0.02
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,2.0,200000,1,0.01,,,2.8272781934021716e-05,2.665788982475499,25586.0,150.0,0.0
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,2.0,500000,1,0.01,,,2.5018065438149775e-05,2.6696099094135044,25682.0,150.0,0.0
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,3.0,50000,1,0.01,,,6.083078802687844e-05,2.4719761759315824,39978.0,200.0,0.01
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,3.0,100000,1,0.01,,,4.042318656952803e-05,2.7308626333016575,40142.0,200.0,0.0
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,3.0,200000,1,0.01,,,3.246163201482597e-05,2.993027520152672,40090.0,200.0,0.0
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,3.0,500000,1,0.01,,,3.0130673296626976e-05,3.3477807910329775,40202.0,200.0,0.0
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,4.0,50000,1,0.01,,,6.398061224489796e-05,2.669058673469388,45206.0,250.0,0.02
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,4.0,100000,1,0.01,,,4.716244575936884e-05,3.258819723865878,45346.0,250.0,0.01
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,4.0,200000,1,0.01,,,3.766198647945918e-05,3.3875738690923303,45374.0,250.0,0.0
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,4.0,500000,1,0.01,,,3.505179411261166e-05,3.976163951308971,45514.0,250.0,0.0
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,6.0,50000,1,0.01,,,7.629079816980173e-05,3.0960049144212842,74130.0,350.0,0.01
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,6.0,100000,1,0.01,,,5.5538449379593774e-05,3.9069145657156406,74246.0,350.0,0.01
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,6.0,200000,1,0.01,,,4.685851194192041e-05,4.651591595459945,74270.0,350.0,0.0
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,6.0,500000,1,0.01,,,4.4549755778236574e-05,5.271485881195585,74494.0,350.0,0.0
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,8.0,50000,1,0.01,,,7.528272715752124e-05,3.1144911924977823,84502.0,450.0,0.0
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,8.0,100000,1,0.01,,,6.526776958846045e-05,4.751134290745369,84678.0,450.0,0.0
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,8.0,200000,1,0.01,,,5.866812353301653e-05,6.139415887991975,84698.0,450.0,0.0
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,8.0,500000,1,0.01,,,5.4987370306634864e-05,6.696883946175224,84978.0,450.0,0.0
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,1.5,50000,1,0.01,,,0.00011458775628907955,2.172397789654486,23474.0,125.0,0.29
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,1.5,100000,1,0.01,,,6.528342056240575e-05,1.7108448521812083,23838.0,125.0,0.4000000000000001
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,1.5,200000,1,0.01,,,4.200088608295952e-05,2.2064520225303625,24062.0,125.0,0.36
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,1.5,500000,1,0.01,,,2.4501317771084336e-05,2.387096031030989,24398.0,125.0,0.27
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,2.0,50000,1,0.01,,,0.0001120069909699971,2.2903302713024685,23218.0,150.0,0.23
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,2.0,100000,1,0.01,,,6.937234419263457e-05,2.336113241945825,26774.0,150.0,0.25
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,2.0,200000,1,0.01,,,4.434130398346276e-05,2.4074955232597004,27250.0,150.0,0.22
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,2.0,500000,1,0.01,,,2.497380352644836e-05,2.3863634952870454,27474.0,150.0,0.22
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,3.0,50000,1,0.01,,,0.00011615650172612198,2.3059857681824028,36842.0,200.0,0.23
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,3.0,100000,1,0.01,,,7.618689771019362e-05,2.6294541639508338,41574.0,200.0,0.23
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,3.0,200000,1,0.01,,,4.646954595791805e-05,2.850694456762397,41994.0,200.0,0.24
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,3.0,500000,1,0.01,,,2.8739498452403512e-05,3.019682022693772,42442.0,200.0,0.22
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,4.0,50000,1,0.01,,,0.00012565533275210694,2.3617387819045303,41146.0,250.0,0.24
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,4.0,100000,1,0.01,,,7.693458931243947e-05,2.769598154103431,47558.0,250.0,0.24
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,4.0,200000,1,0.01,,,5.356335980315401e-05,3.245366238421365,47950.0,250.0,0.24
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,4.0,500000,1,0.01,,,3.0271934260429834e-05,3.170179635780828,48902.0,250.0,0.24
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,6.0,50000,1,0.01,,,0.00013647742122840134,3.06954530203383,67942.0,350.0,0.28
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,6.0,100000,1,0.01,,,8.753025351117392e-05,3.1594415241806186,76874.0,350.0,0.25
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,6.0,200000,1,0.01,,,5.788203529477259e-05,3.4996764012752495,77770.0,350.0,0.26
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,6.0,500000,1,0.01,,,3.5292174572096254e-05,4.231863468927106,78806.0,350.0,0.25
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,8.0,50000,1,0.01,,,0.00013543044469783354,2.9602189943236006,76522.0,450.0,0.28
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,8.0,100000,1,0.01,,,9.386301369863014e-05,3.3877523343625366,87778.0,450.0,0.28
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,8.0,200000,1,0.01,,,6.570331469874076e-05,4.274391588242785,89010.0,450.0,0.27
integrated_sspm__eps_0p01,integrated_sspm,zipf,non-interleaved,8.0,500000,1,0.01,,,3.722693987868883e-05,3.8055918483392337,90886.0,450.0,0.27
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,1.5,50000,1,0.05,,,0.00020437862520054302,1.5432118491483668,5838.0,25.0,0.11
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,1.5,100000,1,0.05,,,0.00016171242310164356,2.012921622315738,6070.0,25.0,0.08
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,1.5,200000,1,0.05,,,0.0001205084630548569,2.255521532234161,5870.0,25.0,0.07
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,1.5,500000,1,0.05,,,9.015596691610871e-05,1.3924462885180249,5950.0,25.0,0.06
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,2.0,50000,1,0.05,,,0.00022984671980380136,1.5434588149691104,6498.0,30.0,0.18
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,2.0,100000,1,0.05,,,0.00016747763864042935,3.572124480211306,6622.0,30.0,0.09
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,2.0,200000,1,0.05,,,0.00013157468198604842,2.127744624813859,6674.0,30.0,0.09
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,2.0,500000,1,0.05,,,9.018297620223165e-05,3.3717230498748787,6666.0,30.0,0.17
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,3.0,50000,1,0.05,,,0.00025971371670400795,3.632445542935254,7510.0,40.0,0.12
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,3.0,100000,1,0.05,,,0.00020474516216952848,1.5681226570852205,7918.0,40.0,0.12
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,3.0,200000,1,0.05,,,0.00015946824527785384,1.611289840529585,7986.0,40.0,0.10000000000000002
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,3.0,500000,1,0.05,,,0.00011327979937057436,1.8520623648024754,8042.0,40.0,0.10000000000000002
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,4.0,50000,1,0.05,,,0.00031787741773423766,3.057203653127825,11310.0,50.0,0.14
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,4.0,100000,1,0.05,,,0.00023263921855030126,2.502137432493154,11666.0,50.0,0.12
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,4.0,200000,1,0.05,,,0.0001695724514149335,2.0908972869624205,11646.0,50.0,0.19
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,4.0,500000,1,0.05,,,0.0001288319928507596,2.371649308775042,11758.0,50.0,0.12
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,6.0,50000,1,0.05,,,0.00034475055845122857,5.225202140706866,13586.0,70.0,0.20999999999999996
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,6.0,100000,1,0.05,,,0.0002859455288243305,4.238506604591809,14114.0,70.0,0.18
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,6.0,200000,1,0.05,,,0.0002090857162639341,4.2041217901587835,14202.0,70.0,0.27
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,6.0,500000,1,0.05,,,0.00015020763253663813,4.516973493050872,14202.0,70.0,0.24
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,8.0,50000,1,0.05,,,0.0004295157200811359,4.068781982873144,20730.0,90.0,0.25
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,8.0,100000,1,0.05,,,0.0003344638449584057,4.294083717917531,21346.0,90.0,0.26
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,8.0,200000,1,0.05,,,0.00025274709103353867,5.293134331236874,21262.0,90.0,0.26
integrated_sspm__eps_0p05,integrated_sspm,kosarak,non-interleaved,8.0,500000,1,0.05,,,0.00017612683165890713,8.059594209113442,21514.0,90.0,0.37
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,1.5,50000,1,0.05,,,5.557999595469256e-05,2.1732613605717366,5474.0,25.0,0.01
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,1.5,100000,1,0.05,,,3.246708389447833e-05,2.1017230452348885,5678.0,25.0,0.03
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,1.5,200000,1,0.05,,,2.541403776375696e-05,2.3320864822390166,5506.0,25.0,0.01
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,1.5,500000,1,0.05,,,2.2641341546885696e-05,2.252764806480533,5502.0,25.0,0.0
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,2.0,50000,1,0.05,,,5.579855822926186e-05,2.177858581243443,5994.0,30.0,0.03
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,2.0,100000,1,0.05,,,3.63891967197543e-05,2.096663289322315,6146.0,30.0,0.02
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,2.0,200000,1,0.05,,,2.7162737185342784e-05,2.782876843948962,6030.0,30.0,0.01
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,2.0,500000,1,0.05,,,2.515230321756021e-05,2.7233149228330937,6106.0,30.0,0.0
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,3.0,50000,1,0.05,,,5.976837711260436e-05,2.4988927916921195,7062.0,40.0,0.03
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,3.0,100000,1,0.05,,,4.115331010452962e-05,2.7538459507971704,7246.0,40.0,0.0
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,3.0,200000,1,0.05,,,3.2414663809578965e-05,2.8935858932673666,7146.0,40.0,0.01
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,3.0,500000,1,0.05,,,3.01849074456199e-05,3.8971502522583585,7202.0,40.0,0.01
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,4.0,50000,1,0.05,,,6.499642857142858e-05,2.825888605442177,10554.0,50.0,0.01
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,4.0,100000,1,0.05,,,4.572575936883629e-05,2.911337278106509,10686.0,50.0,0.01
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,4.0,200000,1,0.05,,,3.868694747789912e-05,3.642255349473238,10694.0,50.0,0.0
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,4.0,500000,1,0.05,,,3.522756981580511e-05,3.4822215368848197,10806.0,50.0,0.0
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,6.0,50000,1,0.05,,,7.743162175902389e-05,3.2362290289781392,12746.0,70.0,0.01
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,6.0,100000,1,0.05,,,5.6058168023393665e-05,3.578669090334308,12798.0,70.0,0.0
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,6.0,200000,1,0.05,,,4.851639268456221e-05,5.1965588464235895,12802.0,70.0,0.0
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,6.0,500000,1,0.05,,,4.4782053477012944e-05,5.086344118532043,12970.0,70.0,0.0
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,8.0,50000,1,0.05,,,7.720288936763402e-05,3.2347273264900944,19414.0,90.0,0.0
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,8.0,100000,1,0.05,,,6.793249612501185e-05,4.911836638935459,19526.0,90.0,0.0
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,8.0,200000,1,0.05,,,5.9486628048145967e-05,6.687197195064273,19554.0,90.0,0.0
integrated_sspm__eps_0p05,integrated_sspm,uniform,non-interleaved,8.0,500000,1,0.05,,,5.529682295283237e-05,6.807728543806948,19694.0,90.0,0.0
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,1.5,50000,1,0.05,,,0.00016264359459066454,1.2160884910023817,5950.0,25.0,0.20999999999999996
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,1.5,100000,1,0.05,,,9.748070611194891e-05,1.1921704658757444,5922.0,25.0,0.22
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,1.5,200000,1,0.05,,,6.183806833914826e-05,1.799585390426156,5838.0,25.0,0.16
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,1.5,500000,1,0.05,,,3.810240963855421e-05,2.004347436378739,5922.0,25.0,0.15
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,2.0,50000,1,0.05,,,0.00017864549956306437,2.9380801427061978,6386.0,30.0,0.19
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,2.0,100000,1,0.05,,,0.0001058826133144476,2.191970398698911,6526.0,30.0,0.23
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,2.0,200000,1,0.05,,,6.57785351136935e-05,2.7362121394114,6498.0,30.0,0.19
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,2.0,500000,1,0.05,,,4.0982241813602015e-05,2.1709170045866855,6470.0,30.0,0.17
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,3.0,50000,1,0.05,,,0.00018475834292289988,1.9372563380306973,7678.0,40.0,0.25
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,3.0,100000,1,0.05,,,0.00011945539740076032,3.245424087110878,7734.0,40.0,0.24
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,3.0,200000,1,0.05,,,7.66937984496124e-05,2.834058610769652,7706.0,40.0,0.22
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,3.0,500000,1,0.05,,,4.5254311161644876e-05,3.4938051782160566,7790.0,40.0,0.15
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,4.0,50000,1,0.05,,,0.000203487358326068,2.218785939929535,11254.0,50.0,0.3
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,4.0,100000,1,0.05,,,0.00012360507086891452,2.708003437520917,11338.0,50.0,0.29
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,4.0,200000,1,0.05,,,9.143943630466391e-05,3.305968879050615,11422.0,50.0,0.23
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,4.0,500000,1,0.05,,,4.725082174462705e-05,3.604699730829938,11366.0,50.0,0.27
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,6.0,50000,1,0.05,,,0.00022839552780601132,2.5593593150087464,13586.0,70.0,0.35
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,6.0,100000,1,0.05,,,0.00013170391308188324,2.743989390293699,13810.0,70.0,0.39
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,6.0,200000,1,0.05,,,9.483243333518901e-05,3.701740062987592,13950.0,70.0,0.37
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,6.0,500000,1,0.05,,,5.505696962041306e-05,4.67060335567055,14062.0,70.0,0.33
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,8.0,50000,1,0.05,,,0.00022021664766248576,2.6029330969456494,20674.0,90.0,0.46
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,8.0,100000,1,0.05,,,0.00016018559434379144,3.362155633306997,20898.0,90.0,0.45
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,8.0,200000,1,0.05,,,0.00010784855158394038,3.6995225531673253,21010.0,90.0,0.37
integrated_sspm__eps_0p05,integrated_sspm,zipf,non-interleaved,8.0,500000,1,0.05,,,6.212709387472894e-05,3.709202476928905,21066.0,90.0,0.41
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,1.5,50000,1,0.1,,,0.0002066173022337406,1.5589621256252824,3326.0,13.0,0.06
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,1.5,100000,1,0.1,,,0.00018883022679276468,2.8142152466860333,3522.0,13.0,0.03
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,1.5,200000,1,0.1,,,0.00013172591938005575,2.673034769930788,3406.0,13.0,0.05000000000000001
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,1.5,500000,1,0.1,,,0.00010185279637652618,1.3341661470059665,3354.0,13.0,0.03
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,2.0,50000,1,0.1,,,0.00023384426732066217,1.8126678660711621,3562.0,15.0,0.11
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,2.0,100000,1,0.1,,,0.00019635778175313058,2.3228103155640536,3762.0,15.0,0.05000000000000001
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,2.0,200000,1,0.1,,,0.0001334759266858159,2.956758994783782,3646.0,15.0,0.06
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,2.0,500000,1,0.1,,,9.871946282215858e-05,1.457351781459136,3674.0,15.0,0.10000000000000002
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,3.0,50000,1,0.1,,,0.00027666417724670156,2.1667414421686426,4166.0,20.0,0.11
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,3.0,100000,1,0.1,,,0.0002099572999000636,1.5694781862081468,4342.0,20.0,0.10000000000000002
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,3.0,200000,1,0.1,,,0.00016724301943607994,1.9821810970295564,4278.0,20.0,0.05000000000000001
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,3.0,500000,1,0.1,,,0.00012088365460267506,2.443550347998616,4306.0,20.0,0.04
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,4.0,50000,1,0.1,,,0.0003441195679477518,2.8180640153426295,6034.0,25.0,0.08
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,4.0,100000,1,0.1,,,0.00024320157020266567,2.6025447925095033,5990.0,25.0,0.07
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,4.0,200000,1,0.1,,,0.00017172315035799524,1.9335410836976443,6034.0,25.0,0.13
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,4.0,500000,1,0.1,,,0.00013866825538675406,1.3501921915440043,6090.0,25.0,0.08
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,6.0,50000,1,0.1,,,0.00037893025564656244,2.619422162488356,7242.0,35.0,0.16
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,6.0,100000,1,0.1,,,0.0003081234679981843,3.3456389630650527,7454.0,35.0,0.12
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,6.0,200000,1,0.1,,,0.0002173042304230423,3.537065567888429,7326.0,35.0,0.14
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,6.0,500000,1,0.1,,,0.00016133205468673158,5.168597079200545,7270.0,35.0,0.13
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,8.0,50000,1,0.1,,,0.00046862576064908725,4.557842987257645,10734.0,45.0,0.13
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,8.0,100000,1,0.1,,,0.0003460188317030807,4.441233641425576,11034.0,45.0,0.17
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,8.0,200000,1,0.1,,,0.0002678535249828884,5.6558110839619555,10958.0,45.0,0.14
integrated_sspm__eps_0p10,integrated_sspm,kosarak,non-interleaved,8.0,500000,1,0.1,,,0.0001954091644204852,4.459954115987083,11098.0,45.0,0.20000000000000004
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,1.5,50000,1,0.1,,,5.6867920711974106e-05,2.3768625269687162,3102.0,13.0,0.01
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,1.5,100000,1,0.1,,,3.259605482056563e-05,2.142200744672423,3298.0,13.0,0.03
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,1.5,200000,1,0.1,,,2.488444382814486e-05,2.1552252574976696,3154.0,13.0,0.01
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,1.5,500000,1,0.1,,,2.2644622941579097e-05,2.3762054148604457,3158.0,13.0,0.0
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,2.0,50000,1,0.1,,,5.835414762920093e-05,2.1943323349240194,3338.0,15.0,0.03
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,2.0,100000,1,0.1,,,3.640091188297502e-05,2.0417418653495023,3482.0,15.0,0.0
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,2.0,200000,1,0.1,,,2.774620445636715e-05,3.088565190075892,3366.0,15.0,0.01
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,2.0,500000,1,0.1,,,2.5156610742645504e-05,2.532824454614191,3422.0,15.0,0.0
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,3.0,50000,1,0.1,,,6.106393809814702e-05,2.632249881219032,3886.0,20.0,0.02
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,3.0,100000,1,0.1,,,4.116550522648084e-05,2.6886073276317175,4034.0,20.0,0.0
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,3.0,200000,1,0.1,,,3.242416169572016e-05,3.2656334819791124,3942.0,20.0,0.01
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,3.0,500000,1,0.1,,,3.0191591089816503e-05,3.9872716817005522,3970.0,20.0,0.01
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,4.0,50000,1,0.1,,,6.629744897959185e-05,2.827045068027211,5530.0,25.0,0.01
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,4.0,100000,1,0.1,,,4.732102564102564e-05,3.181767258382643,5654.0,25.0,0.01
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,4.0,200000,1,0.1,,,3.927896226960189e-05,4.195981394811348,5614.0,25.0,0.0
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,4.0,500000,1,0.1,,,3.523762047191758e-05,3.3799495572925284,5698.0,25.0,0.0
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,6.0,50000,1,0.1,,,7.113523131672598e-05,3.0953863751906456,6654.0,35.0,0.01
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,6.0,100000,1,0.1,,,5.687678811349087e-05,3.8434863932137304,6726.0,35.0,0.0
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,6.0,200000,1,0.1,,,4.85352361795103e-05,5.283192296131881,6654.0,35.0,0.0
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,6.0,500000,1,0.1,,,4.4296167984289237e-05,5.405416274199194,6850.0,35.0,0.0
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,8.0,50000,1,0.1,,,6.838879736408567e-05,2.7724622988214422,10090.0,45.0,0.0
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,8.0,100000,1,0.1,,,6.797108784360864e-05,4.766962958276658,10222.0,45.0,0.0
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,8.0,200000,1,0.1,,,5.662787470949391e-05,6.529799799254168,10258.0,45.0,0.0
integrated_sspm__eps_0p10,integrated_sspm,uniform,non-interleaved,8.0,500000,1,0.1,,,5.53239138966881e-05,7.296599027961676,10314.0,45.0,0.0
integrated_sspm__eps_0p10,integrated_sspm,zipf,non-interleaved,1.5,50000,1,0.1,,,0.00018780863748727643,1.0731160784185023,3354.0,13.0,0.13
integrated_sspm__eps_0p10,integrated_sspm,zipf,non-interleaved,1.5,100000,1,0.1,,,0.00013546438392619535,1.2650570763286957,3354.0,13.0,0.13
integrated_sspm__eps_0p10,integrated_sspm,zipf,non-interleaved,1.5,200000,1,0.1,,,6.699728637093648e-05,1.4807510689470793,3298.0,13.0,0.11
integrated_sspm__eps_0p10,integrated_sspm,zipf,non-interleaved,1.5,500000,1,0.1,,,4.09863202811245e-05,1.1277202120308742,3410.0,13.0,0.12
integrated_sspm__eps_0p10,integrated_sspm,zipf,non-interleaved,2.0,50000,1,0.1,,,0.00018724730556364698,2.08232476483562,3534.0,15.0,0.12
integrated_sspm__eps_0p10,integrated_sspm,zipf,non-interleaved,2.0,100000,1,0.1,,,0.00012686526203966006,2.8508887760987944,3562.0,15.0,0.13
